open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1769972400000,2026-02-01 19:00:00,78029.29000000,78106.10000000,77000.01000000,77174.78000000,457.49789000,1769975999999,35473923.35516800,257502,188.62527000,14622471.19892190
1769976000000,2026-02-01 20:00:00,77174.77000000,77740.91000000,76606.00000000,77103.04000000,1125.71882000,1769979599999,86838139.99154630,371114,557.42459000,43001403.04361990
1769979600000,2026-02-01 21:00:00,77103.04000000,77161.26000000,76359.87000000,76526.03000000,1221.60590000,1769983199999,93722521.83606750,370566,570.76691000,43801726.93118860
1769983200000,2026-02-01 22:00:00,76526.03000000,77779.63000000,76456.78000000,77249.31000000,1235.13318000,1769986799999,95296146.23582380,398499,665.87409000,51377361.81402650
1769986800000,2026-02-01 23:00:00,77249.31000000,77610.72000000,75700.00000000,76968.21000000,4850.01845000,1769990399999,371321702.79677460,677032,2238.22712000,171381715.14984940
1769990400000,2026-02-02 00:00:00,76968.22000000,78231.26000000,76606.39000000,77672.61000000,1960.16053000,1769993999999,151925957.22405490,704706,1139.69392000,88352315.87552120
1769994000000,2026-02-02 01:00:00,77672.61000000,77942.28000000,76619.69000000,77518.87000000,1238.02224000,1769997599999,95892495.76724630,521896,596.18585000,46195395.85928940
1769997600000,2026-02-02 02:00:00,77518.87000000,77555.62000000,76449.84000000,76491.17000000,1406.18164000,1770001199999,108215443.96113820,410082,753.71926000,58011134.50360210
1770001200000,2026-02-02 03:00:00,76491.18000000,76575.93000000,74604.00000000,76292.98000000,6845.40126000,1770004799999,515668508.23727190,1008654,3047.18614000,229589264.69851460
1770004800000,2026-02-02 04:00:00,76292.98000000,76621.28000000,75335.90000000,75894.15000000,2387.03559000,1770008399999,181531495.46326730,505862,1044.63896000,79467738.24280200
1770008400000,2026-02-02 05:00:00,75894.15000000,75999.99000000,74911.14000000,75502.10000000,2327.56014000,1770011999999,175315426.67609150,558104,967.90710000,72872638.97952630
1770012000000,2026-02-02 06:00:00,75502.10000000,76834.71000000,74957.51000000,76549.32000000,3207.27225000,1770015599999,243242170.89178600,676199,1501.47771000,113870259.44567230
1770015600000,2026-02-02 07:00:00,76549.32000000,76958.00000000,76327.90000000,76660.79000000,1646.53051000,1770019199999,126151849.83802860,462448,1023.63814000,78438495.88258180
1770019200000,2026-02-02 08:00:00,76660.78000000,77191.15000000,76628.28000000,76881.28000000,1422.14452000,1770022799999,109369558.07345510,361539,770.13402000,59241711.19329290
1770022800000,2026-02-02 09:00:00,76881.28000000,77815.00000000,76652.00000000,77725.33000000,2196.40917000,1770026399999,170180164.55231610,459943,1413.78804000,109607911.27965450
1770026400000,2026-02-02 10:00:00,77725.33000000,77876.69000000,77474.85000000,77504.54000000,1049.86427000,1770029999999,81521120.04698820,268374,543.52141000,42211713.54691370
1770030000000,2026-02-02 11:00:00,77504.54000000,77970.62000000,77451.11000000,77759.99000000,983.08962000,1770033599999,76466338.00666460,268090,567.85822000,44168918.99697990
1770033600000,2026-02-02 12:00:00,77760.00000000,78434.00000000,77706.00000000,77988.51000000,1103.97039000,1770037199999,86120645.25399890,320801,605.53233000,47248433.88978710
1770037200000,2026-02-02 13:00:00,77988.50000000,78458.00000000,77800.00000000,78224.79000000,960.76337000,1770040799999,74925553.97338630,323067,528.73139000,41239378.86694470
1770040800000,2026-02-02 14:00:00,78224.80000000,78885.00000000,77626.44000000,77844.79000000,2220.07608000,1770044399999,173737983.51531010,637819,1153.76298000,90315260.73720720
1770044400000,2026-02-02 15:00:00,77844.78000000,79360.00000000,77564.62000000,78850.06000000,3238.00821000,1770047999999,254419599.03765990,737827,1710.02556000,134410557.48328050
