open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1754812800000,2025-08-10 08:00:00,799.30000000,804.69000000,793.68000000,798.98000000,27870.34900000,1754827199999,22288222.48938000,146422,12924.81700000,10339396.85359000
1754827200000,2025-08-10 12:00:00,798.97000000,803.79000000,795.33000000,802.09000000,24782.18000000,1754841599999,19842716.57921000,133129,13537.63800000,10843117.35677000
1754841600000,2025-08-10 16:00:00,802.08000000,805.22000000,800.38000000,803.00000000,15260.01300000,1754855999999,12245542.15075000,73058,7918.98300000,6355303.77879000
1754856000000,2025-08-10 20:00:00,803.00000000,807.33000000,799.20000000,807.22000000,22616.67000000,1754870399999,18150398.82002000,86964,11878.06300000,9535836.26843000
1754870400000,2025-08-11 00:00:00,807.22000000,827.59000000,806.12000000,821.19000000,73482.70100000,1754884799999,60069440.39607000,292922,43051.89800000,35195555.50073000
1754884800000,2025-08-11 04:00:00,821.19000000,824.57000000,809.77000000,811.82000000,49936.33100000,1754899199999,40905670.79693000,155484,24285.13400000,19906772.34482000
1754899200000,2025-08-11 08:00:00,811.81000000,816.59000000,794.00000000,796.23000000,50574.44200000,1754913599999,40745736.04265000,214171,22566.40200000,18191472.14187000
1754913600000,2025-08-11 12:00:00,796.22000000,807.50000000,792.00000000,807.43000000,65626.45700000,1754927999999,52471416.88671000,292483,31285.14300000,25034215.38803000
1754928000000,2025-08-11 16:00:00,807.42000000,812.41000000,801.14000000,806.32000000,45623.16900000,1754942399999,36845566.70967000,205373,24608.93400000,19876349.28959000
1754942400000,2025-08-11 20:00:00,806.32000000,810.99000000,797.56000000,805.09000000,30977.47200000,1754956799999,24896344.37371000,144186,13308.02900000,10701153.16065000
1754956800000,2025-08-12 00:00:00,805.09000000,815.00000000,803.79000000,808.38000000,28422.35100000,1754971199999,23053517.98955000,135646,14185.17300000,11505757.88464000
1754971200000,2025-08-12 04:00:00,808.38000000,813.38000000,803.22000000,807.89000000,25185.47000000,1754985599999,20351738.75479000,111308,11680.93400000,9438740.04493000
1754985600000,2025-08-12 08:00:00,807.90000000,809.01000000,797.73000000,803.19000000,33020.56900000,1754999999999,26501514.21988000,141542,14628.32500000,11739804.09125000
1755000000000,2025-08-12 12:00:00,803.19000000,820.78000000,800.00000000,820.68000000,75872.14300000,1755014399999,61596868.19253000,279372,38138.06500000,30976381.86030000
1755014400000,2025-08-12 16:00:00,820.69000000,832.76000000,820.68000000,831.76000000,60361.38900000,1755028799999,49929717.76662000,236055,36450.71300000,30153055.59555000
1755028800000,2025-08-12 20:00:00,831.76000000,839.90000000,830.60000000,832.47000000,45900.33700000,1755043199999,38339772.83431000,173944,21673.65300000,18107951.59961000
1755043200000,2025-08-13 00:00:00,832.48000000,840.79000000,828.23000000,836.30000000,46002.94800000,1755057599999,38393190.18886000,169584,24131.67400000,20145838.82809000
1755057600000,2025-08-13 04:00:00,836.31000000,854.44000000,831.75000000,846.74000000,119088.76900000,1755071999999,100485411.29945000,309313,70689.57600000,59630327.65613000
1755072000000,2025-08-13 08:00:00,846.73000000,858.48000000,844.52000000,854.89000000,79824.16100000,1755086399999,68043397.94092000,267786,42995.37500000,36652931.04450000
1755086400000,2025-08-13 12:00:00,854.89000000,858.89000000,838.72000000,841.44000000,89164.98900000,1755100799999,75713565.02173000,331233,43442.05000000,36891813.36864000
1755100800000,2025-08-13 16:00:00,841.44000000,848.61000000,837.56000000,845.21000000,33960.86600000,1755115199999,28642808.16816000,171968,16657.99300000,14051656.22717000
1755115200000,2025-08-13 20:00:00,845.21000000,850.00000000,840.00000000,848.01000000,27819.58000000,1755129599999,23521461.18072000,123231,15452.03200000,13065027.14956000
1755129600000,2025-08-14 00:00:00,848.02000000,857.00000000,843.57000000,855.11000000,54935.18600000,1755143999999,46714484.28639000,172834,34586.05500000,29412279.39374000
1755144000000,2025-08-14 04:00:00,855.11000000,865.68000000,850.00000000,858.01000000,119205.74730000,1755158399999,102352502.64086000,347798,69656.66230000,59825446.32097000
1755158400000,2025-08-14 08:00:00,858.01000000,869.40000000,855.71000000,862.23000000,88374.44900000,1755172799999,76198021.96003900,346325,44910.88700000,38738794.46114900
1755172800000,2025-08-14 12:00:00,862.23000000,865.50000000,820.60000000,846.97000000,216344.85700000,1755187199999,182181269.99438000,782328,103529.45400000,87151833.48349000
1755187200000,2025-08-14 16:00:00,846.97000000,848.06000000,828.00000000,838.12000000,78081.93200000,1755201599999,65426488.59181000,315110,37933.81700000,31781931.58856000
1755201600000,2025-08-14 20:00:00,838.11000000,842.94000000,824.80000000,840.42000000,35714.80800000,1755215999999,29782790.49055000,167575,16804.89400000,14014252.32670000
1755216000000,2025-08-15 00:00:00,840.42000000,849.30000000,833.60000000,848.59000000,38734.40300000,1755230399999,32606739.68999000,179224,21781.76000000,18337976.42055000
1755230400000,2025-08-15 04:00:00,848.58000000,853.53000000,845.22000000,848.07000000,34340.05200000,1755244799999,29185873.82136000,181932,18807.16400000,15985119.97439000
